id,awb,courier,date,weight,zone,amount,cod,status
4105648,7D135998591,DTDC,2026-08-08,2.0,Punjab,66.08,0.0,in_transit
4105650,7D135998592,DTDC,2026-08-08,2.0,Tamil Nadu,66.08,0.0,in_transit
4105652,77115515212,BlueDart,2026-08-08,2.0,Mizoram,64.43,0.0,in_transit
4105654,26022370057957,Shree Maruti,2026-08-08,0.25,Gujarat,23.6,0.0,in_transit
4105656,26022370057958,Shree Maruti,2026-08-08,0.2,Gujarat,23.6,0.0,in_transit
4105658,DBTP0000029253,Ekart Logistics,2026-08-08,1.0,Delhi,37.76,0.0,in_transit
4105660,77115515256,BlueDart,2026-08-08,2.0,Gujarat,64.43,0.0,delivered
4105661,77115515260,BlueDart,2026-08-08,0.5,Delhi,34.69,0.0,delivered
4105662,77115515271,BlueDart,2026-08-08,0.17,Telangana,34.69,0.0,pending
4105663,7D135998594,DTDC,2026-08-08,2.0,Karnataka,66.08,0.0,in_transit
4105664,77115515282,BlueDart,2026-08-08,0.19,Karnataka,34.69,0.0,pending
4105665,500704179650,Trackon,2026-08-08,2.0,Rajasthan,54.28,0.0,in_transit
4105666,77115515293,BlueDart,2026-08-08,0.5,Maharashtra,34.69,0.0,in_transit
4105667,77115516041,BlueDart,2026-08-08,0.25,Karnataka,34.69,0.0,in_transit
4105668,34791187372621,ShipRocket,2026-08-08,0.02,Maharashtra,29.5,0.0,in_transit
4105669,DBTP0000029255,Ekart Logistics,2026-08-08,1.5,Delhi,37.76,0.0,in_transit
4105670,500704179182,Trackon,2026-08-08,3.0,Uttar Pradesh,54.28,0.0,in_transit
4105671,DBLP0000034971,Ekart Logistics,2026-08-08,12.0,Uttar Pradesh,220.66,0.0,in_transit
4105672,500704179488,Trackon,2026-08-08,3.0,Karnataka,54.28,0.0,in_transit
4105673,77115516052,BlueDart,2026-08-08,0.5,Maharashtra,34.69,0.0,in_transit
4105674,26022370057971,Shree Maruti,2026-08-08,0.25,Gujarat,23.6,0.0,in_transit
4105675,7D135998601,DTDC,2026-08-08,2.0,West Bengal,66.08,0.0,in_transit
4105676,7D135998602,DTDC,2026-08-08,0.5,Delhi,29.5,0.0,in_transit
4105677,77115516063,BlueDart,2026-08-08,0.2,Kerala,34.69,0.0,in_transit
4105678,DBTP0000029256,Ekart Logistics,2026-08-08,1.0,Telangana,37.76,0.0,in_transit
4105679,7D135998603,DTDC,2026-08-08,2.0,Bihar,66.08,0.0,in_transit
4105680,77115516074,BlueDart,2026-08-08,0.5,Telangana,34.69,0.0,pending
4105681,77115581793,BlueDart,2026-08-08,9.0,Assam,168.5,0.0,pending
4105682,7D135998604,DTDC,2026-08-08,1.0,Kerala,51.92,0.0,in_transit
4105683,77115516085,BlueDart,2026-08-08,0.5,Maharashtra,34.69,0.0,in_transit
4105684,77115516096,BlueDart,2026-08-08,0.02,Uttarakhand,34.69,0.0,pending
4105685,77115516100,BlueDart,2026-08-08,0.07,Andhra Pradesh,34.69,0.0,in_transit
4105686,34791187372654,ShipRocket,2026-08-08,0.25,Bihar,29.5,0.0,pending
4105687,7D135998605,DTDC,2026-08-08,1.0,Karnataka,51.92,0.0,in_transit
4105688,34791187372724,ShipRocket,2026-08-08,0.15,Delhi,29.5,0.0,in_transit
4105689,77115516111,BlueDart,2026-08-08,0.25,Maharashtra,34.69,0.0,in_transit
4105690,77115516133,BlueDart,2026-08-08,0.05,Kerala,34.69,0.0,in_transit
4105691,77115516144,BlueDart,2026-08-08,0.5,Maharashtra,34.69,0.0,delivered
4105692,77115516155,BlueDart,2026-08-08,0.17,Uttar Pradesh,34.69,0.0,in_transit
4105693,77115516166,BlueDart,2026-08-08,0.25,Kerala,34.69,0.0,in_transit
4105694,DBTP0000029258,Ekart Logistics,2026-08-08,1.5,Uttarakhand,37.76,0.0,in_transit
4105695,77115516170,BlueDart,2026-08-08,0.25,Telangana,34.69,0.0,in_transit
4105696,7D135998606,DTDC,2026-08-08,2.0,Sikkim,66.08,0.0,in_transit
4105697,77115516192,BlueDart,2026-08-08,2.0,Meghalaya,64.43,0.0,in_transit
4105698,7D135998607,DTDC,2026-08-08,1.0,Uttar Pradesh,51.92,0.0,in_transit
4105699,DBTP0000029259,Ekart Logistics,2026-08-08,1.0,Odisha,37.76,0.0,in_transit
4105700,77115516214,BlueDart,2026-08-08,0.25,Karnataka,34.69,0.0,in_transit
4105701,77115516225,BlueDart,2026-08-08,0.19,Delhi,34.69,0.0,in_transit
4105702,DBLP0000034979,Ekart Logistics,2026-08-08,5.0,Haryana,96.76,0.0,in_transit
4105703,7D135998608,DTDC,2026-08-08,2.0,Punjab,66.08,0.0,in_transit
4105704,77115516236,BlueDart,2026-08-08,0.5,Delhi,34.69,0.0,discrepancy
4105705,DBTP0000029260,Ekart Logistics,2026-08-08,1.5,Chhattisgarh,37.76,0.0,in_transit
4105706,26022370057972,Shree Maruti,2026-08-08,0.5,Gujarat,23.6,0.0,delivered
4105707,500623289954,Trackon,2026-08-08,0.5,Maharashtra,31.86,0.0,in_transit
4105708,77115516240,BlueDart,2026-08-08,0.2,Odisha,34.69,0.0,in_transit
4105709,77115516251,BlueDart,2026-08-08,0.25,Tamil Nadu,34.69,0.0,in_transit
4105710,7D135998609,DTDC,2026-08-08,1.0,Delhi,51.92,0.0,in_transit
4105711,DBTP0000029261,Ekart Logistics,2026-08-08,1.0,Tamil Nadu,37.76,0.0,in_transit
4105712,77115516262,BlueDart,2026-08-08,0.5,Tamil Nadu,34.69,0.0,in_transit
4105713,31150310672114,Delhivery,2026-08-08,0.5,Kerala,36.58,0.0,in_transit
4105714,7D135998610,DTDC,2026-08-08,2.0,Chandigarh,66.08,0.0,in_transit
4105715,500623290107,Trackon,2026-08-08,0.5,West Bengal,31.86,0.0,in_transit
4105716,7D135998611,DTDC,2026-08-08,1.0,West Bengal,51.92,0.0,in_transit
4105717,26022370057967,Shree Maruti,2026-08-08,0.17,Gujarat,23.6,0.0,in_transit
4105718,77115517765,BlueDart,2026-08-08,0.5,Uttar Pradesh,34.69,0.0,in_transit
4105719,DBLP0000034991,Ekart Logistics,2026-08-08,10.0,Karnataka,185.26,0.0,pending
4105720,77115517780,BlueDart,2026-08-08,0.14,Delhi,34.69,0.0,in_transit
4105721,26022370057968,Shree Maruti,2026-08-08,1.0,Gujarat,23.6,0.0,in_transit
4105722,DBTP0000029274,Ekart Logistics,2026-08-08,1.5,Maharashtra,37.76,0.0,in_transit
4105723,DBLP0000034993,Ekart Logistics,2026-08-08,4.0,Odisha,79.06,0.0,in_transit
4105724,500704179605,Trackon,2026-08-08,3.0,Gujarat,44.84,0.0,in_transit
4105725,77115517791,BlueDart,2026-08-08,2.0,Maharashtra,64.43,0.0,delivered
4105726,DBTP0000029275,Ekart Logistics,2026-08-08,1.5,Maharashtra,37.76,0.0,pending
4105727,77115517802,BlueDart,2026-08-08,0.5,Karnataka,34.69,0.0,in_transit
4105728,7D135998568,DTDC,2026-08-08,0.5,Kerala,29.5,0.0,in_transit
4105729,26022370057923,Shree Maruti,2026-08-08,0.5,Gujarat,23.6,0.0,pending
4105730,500623290170,Trackon,2026-08-08,0.5,Haryana,31.86,0.0,pending
4105731,77115514346,BlueDart,2026-08-08,0.5,Karnataka,34.69,0.0,in_transit
4105732,77115514361,BlueDart,2026-08-08,0.25,Delhi,34.69,0.0,in_transit
4105733,31150310672103,Delhivery,2026-08-08,0.5,Maharashtra,36.58,0.0,in_transit
4105734,7D135998569,DTDC,2026-08-08,0.5,West Bengal,29.5,0.0,in_transit
4105735,SSRP6767804492,ShipRocket,2026-08-08,0.02,Uttar Pradesh,29.5,0.0,delivered
4105736,7D135998570,DTDC,2026-08-08,0.5,Maharashtra,29.5,0.0,in_transit
4105737,500704179497,Trackon,2026-08-08,1.0,Gujarat,44.84,0.0,pending
4105738,26022370057924,Shree Maruti,2026-08-08,0.5,Gujarat,23.6,0.0,pending
4105739,DBTP0000029224,Ekart Logistics,2026-08-08,1.0,Jharkhand,37.76,0.0,in_transit
4105740,26022370057925,Shree Maruti,2026-08-08,0.25,Gujarat,23.6,0.0,pending
4105741,77115514383,BlueDart,2026-08-08,0.25,Maharashtra,34.69,0.0,in_transit
4105742,DBTP0000029225,Ekart Logistics,2026-08-08,1.0,Delhi,37.76,0.0,in_transit
4105743,77115514394,BlueDart,2026-08-08,1.0,Karnataka,43.37,0.0,in_transit
4105744,77115514416,BlueDart,2026-08-08,0.25,Bihar,34.69,0.0,delivered
4105745,77115514442,BlueDart,2026-08-08,0.5,Maharashtra,34.69,0.0,pending
4105747,77115514475,BlueDart,2026-08-08,0.25,West Bengal,34.69,0.0,in_transit
4105749,77115514486,BlueDart,2026-08-08,2.0,Tamil Nadu,64.43,0.0,in_transit
4105751,26022370057927,Shree Maruti,2026-08-08,0.5,Gujarat,23.6,0.0,in_transit
4105753,77115514490,BlueDart,2026-08-08,0.5,West Bengal,34.69,0.0,in_transit
4105755,77115514501,BlueDart,2026-08-08,0.25,Maharashtra,34.69,0.0,delivered
4105757,DBTP0000029229,Ekart Logistics,2026-08-08,1.0,West Bengal,37.76,0.0,in_transit
4105759,26022370057929,Shree Maruti,2026-08-08,0.25,Gujarat,23.6,0.0,pending
4105761,77115514523,BlueDart,2026-08-08,0.21,West Bengal,34.69,0.0,in_transit
4105763,DBTP0000029230,Ekart Logistics,2026-08-08,1.0,Bihar,37.76,0.0,in_transit
4105764,DBLP0000034951,Ekart Logistics,2026-08-08,4.0,Telangana,79.06,0.0,in_transit
4105766,500704179065,Trackon,2026-08-08,5.0,Gujarat,73.16,0.0,in_transit
4105768,77115514545,BlueDart,2026-08-08,0.1,Andhra Pradesh,34.69,0.0,in_transit
4105770,26022370057930,Shree Maruti,2026-08-08,0.25,Gujarat,23.6,0.0,pending
4105772,77115514571,BlueDart,2026-08-08,0.25,Delhi,34.69,0.0,delivered
4105774,77115514582,BlueDart,2026-08-08,0.14,Punjab,34.69,0.0,in_transit
4105776,26022370057931,Shree Maruti,2026-08-08,0.25,Gujarat,23.6,0.0,delivered
4105778,77115514593,BlueDart,2026-08-08,0.03,West Bengal,34.69,0.0,in_transit
4105780,7D135998718,DTDC,2026-08-08,0.25,Gujarat,29.5,0.0,in_transit
4105782,7D135998572,DTDC,2026-08-08,2.0,Telangana,66.08,0.0,in_transit
4105784,DBLP0000034953,Ekart Logistics,2026-08-08,8.0,Karnataka,149.86,0.0,in_transit
4105786,34791187372341,ShipRocket,2026-08-08,0.12,Telangana,29.5,0.0,in_transit
4105788,77115514615,BlueDart,2026-08-08,0.5,Uttar Pradesh,34.69,0.0,delivered
4105790,77115514626,BlueDart,2026-08-08,0.08,Punjab,34.69,0.0,pending
4105792,77115514641,BlueDart,2026-08-08,0.5,Maharashtra,34.69,0.0,in_transit
4105794,77115514663,BlueDart,2026-08-08,0.5,Karnataka,34.69,0.0,delivered
4105796,77115513602,BlueDart,2026-08-08,0.5,Karnataka,34.69,0.0,in_transit
4105798,31150310672092,Delhivery,2026-08-08,0.5,Chhattisgarh,36.58,0.0,in_transit
4105800,DBTP0000029239,Ekart Logistics,2026-08-08,1.0,Uttar Pradesh,37.76,0.0,in_transit
4105802,77115513646,BlueDart,2026-08-08,0.25,Karnataka,34.69,0.0,in_transit
4105804,26022370057940,Shree Maruti,2026-08-08,0.12,Gujarat,23.6,0.0,pending
4105806,77115513661,BlueDart,2026-08-08,0.03,West Bengal,34.69,0.0,in_transit
4105808,77115513672,BlueDart,2026-08-08,0.25,Telangana,34.69,0.0,in_transit
4105810,77115513683,BlueDart,2026-08-08,1.0,Karnataka,43.37,0.0,in_transit
4105812,DBTP0000029240,Ekart Logistics,2026-08-08,1.5,Madhya Pradesh,37.76,0.0,in_transit
4105814,77115513716,BlueDart,2026-08-08,0.08,Punjab,34.69,0.0,in_transit
4105816,77115513742,BlueDart,2026-08-08,0.06,Bihar,34.69,0.0,in_transit
4105818,500623290116,Trackon,2026-08-08,0.5,Maharashtra,31.86,0.0,delivered
4105820,DBLP0000034961,Ekart Logistics,2026-08-08,4.0,Delhi,79.06,0.0,pending
4105822,7D135998583,DTDC,2026-08-08,1.0,Maharashtra,51.92,0.0,in_transit
4105824,500623289936,Trackon,2026-08-08,0.5,Delhi,31.86,0.0,pending
4105826,7D135998584,DTDC,2026-08-08,2.0,Haryana,66.08,0.0,in_transit
4105828,500704179110,Trackon,2026-08-08,3.0,Uttar Pradesh,54.28,0.0,in_transit
4105830,26022370057944,Shree Maruti,2026-08-08,0.13,Gujarat,23.6,0.0,delivered
4105832,77115513812,BlueDart,2026-08-08,1.5,Maharashtra,47.08,0.0,delivered
4105834,77115513834,BlueDart,2026-08-08,0.04,West Bengal,34.69,0.0,in_transit
4105836,DBTP0000029243,Ekart Logistics,2026-08-08,1.0,Madhya Pradesh,37.76,0.0,in_transit
4105838,26022370057945,Shree Maruti,2026-08-08,1.0,Gujarat,23.6,0.0,pending
4105840,77115513860,BlueDart,2026-08-08,0.12,Uttar Pradesh,34.69,0.0,pending
4105842,7D135998585,DTDC,2026-08-08,1.0,Karnataka,51.92,0.0,in_transit
4105844,77115513882,BlueDart,2026-08-08,0.02,Tamil Nadu,34.69,0.0,in_transit
4105846,DBTP0000029244,Ekart Logistics,2026-08-08,1.5,Bihar,37.76,0.0,in_transit
4105848,77115513904,BlueDart,2026-08-08,0.1,Odisha,34.69,0.0,in_transit
4105850,77115513930,BlueDart,2026-08-08,1.5,Punjab,47.08,0.0,delivered
4105852,26022370057947,Shree Maruti,2026-08-08,0.24,Gujarat,23.6,0.0,pending
4105854,77115513963,BlueDart,2026-08-08,0.25,Uttar Pradesh,34.69,0.0,in_transit
4105856,26022370057948,Shree Maruti,2026-08-08,0.04,Gujarat,23.6,0.0,delivered
4105858,77115514000,BlueDart,2026-08-08,0.5,Chhattisgarh,34.69,0.0,pending
4105860,26022370057950,Shree Maruti,2026-08-08,0.22,Gujarat,23.6,0.0,pending
4105862,7D135998586,DTDC,2026-08-08,0.5,Tamil Nadu,29.5,0.0,in_transit
4105864,34791187372680,ShipRocket,2026-08-08,0.09,Maharashtra,29.5,0.0,in_transit
4105866,77115514022,BlueDart,2026-08-08,0.25,West Bengal,34.69,0.0,in_transit
4105868,77115514033,BlueDart,2026-08-08,0.25,Tamil Nadu,34.69,0.0,in_transit
4105870,26022370057952,Shree Maruti,2026-08-08,0.5,Gujarat,23.6,0.0,pending
4105872,77115514044,BlueDart,2026-08-08,0.5,Karnataka,34.69,0.0,in_transit
4105874,77115515304,BlueDart,2026-08-08,0.19,Telangana,34.69,0.0,in_transit
4105876,500704179155,Trackon,2026-08-08,7.0,Uttar Pradesh,120.36,0.0,in_transit
4105878,77115515352,BlueDart,2026-08-08,0.25,Delhi,34.69,0.0,in_transit
4105880,31150410373693,Delhivery,2026-08-08,2.0,Karnataka,84.96,0.0,pending
4105881,77115515363,BlueDart,2026-08-08,0.5,Chhattisgarh,34.69,0.0,in_transit
4105883,77115515374,BlueDart,2026-08-08,0.5,Telangana,34.69,0.0,delivered
4105885,DBTP0000029254,Ekart Logistics,2026-08-08,1.0,Kerala,37.76,0.0,in_transit
4105887,77115515400,BlueDart,2026-08-08,0.05,Uttar Pradesh,34.69,0.0,in_transit
4105889,DBLP0000034969,Ekart Logistics,2026-08-08,4.0,West Bengal,79.06,0.0,in_transit
4105891,26022370057963,Shree Maruti,2026-08-08,0.16,Gujarat,23.6,0.0,delivered
4105893,77115515411,BlueDart,2026-08-08,0.25,Gujarat,34.69,0.0,in_transit
4105895,DBLP0000034973,Ekart Logistics,2026-08-08,4.0,Madhya Pradesh,79.06,0.0,in_transit
4105897,77115515433,BlueDart,2026-08-08,0.25,Karnataka,34.69,0.0,in_transit
4105899,26022370057965,Shree Maruti,2026-08-08,0.1,Gujarat,23.6,0.0,in_transit
4105901,77115515444,BlueDart,2026-08-08,0.5,Telangana,34.69,0.0,pending
4105903,DBLP0000034977,Ekart Logistics,2026-08-08,9.0,Maharashtra,167.56,0.0,in_transit
4105905,77115515470,BlueDart,2026-08-08,3.0,Maharashtra,64.43,0.0,in_transit
4105907,500623289945,Trackon,2026-08-08,0.5,Rajasthan,31.86,0.0,in_transit
4105909,7D135998597,DTDC,2026-08-08,2.0,Rajasthan,66.08,0.0,in_transit
4105911,77115515503,BlueDart,2026-08-08,0.02,Delhi,34.69,0.0,delivered
4105913,26022370057966,Shree Maruti,2026-08-08,0.25,Gujarat,23.6,0.0,pending
4105915,77115515525,BlueDart,2026-08-08,0.13,Karnataka,34.69,0.0,in_transit
4105917,500704179173,Trackon,2026-08-08,3.0,Uttar Pradesh,54.28,0.0,in_transit
4105919,500704179524,Trackon,2026-08-08,8.0,Gujarat,115.64,0.0,in_transit
4105921,77115515584,BlueDart,2026-08-08,0.06,Gujarat,34.69,0.0,delivered
4105923,77115516284,BlueDart,2026-08-08,0.5,Uttar Pradesh,34.69,0.0,in_transit
4105925,SSRP6787032759,ShipRocket,2026-08-08,0.25,Punjab,29.5,0.0,in_transit
4105927,DBTP0000029262,Ekart Logistics,2026-08-08,1.0,West Bengal,37.76,0.0,in_transit
4105929,31150410373704,Delhivery,2026-08-08,3.0,Chhattisgarh,84.96,0.0,in_transit
4105931,7D135998612,DTDC,2026-08-08,2.0,West Bengal,66.08,0.0,in_transit
4105933,DBLP0000034981,Ekart Logistics,2026-08-08,7.0,Haryana,132.16,0.0,pending
4105935,DBLP0000034983,Ekart Logistics,2026-08-08,4.0,Delhi,79.06,0.0,in_transit
4105937,DBLP0000034985,Ekart Logistics,2026-08-08,8.0,Maharashtra,149.86,0.0,in_transit
4105939,7D135998614,DTDC,2026-08-08,1.0,Chandigarh,51.92,0.0,in_transit
4105941,DBTP0000029265,Ekart Logistics,2026-08-08,1.5,Madhya Pradesh,37.76,0.0,in_transit
4105943,7D135998615,DTDC,2026-08-08,0.5,Kerala,29.5,0.0,in_transit
4105945,DBLP0000034987,Ekart Logistics,2026-08-08,5.0,Maharashtra,96.76,0.0,in_transit
4105947,77115516376,BlueDart,2026-08-08,0.25,Maharashtra,34.69,0.0,in_transit
4105949,77115516380,BlueDart,2026-08-08,0.09,Gujarat,34.69,0.0,delivered
4105951,DBTP0000029268,Ekart Logistics,2026-08-08,1.5,Karnataka,37.76,0.0,in_transit
4105953,77115683923,BlueDart,2026-08-08,2.0,Punjab,64.43,0.0,pending
4105955,77115516402,BlueDart,2026-08-08,0.25,Maharashtra,34.69,0.0,in_transit
4105957,DBLP0000034989,Ekart Logistics,2026-08-08,18.0,Karnataka,326.86,0.0,in_transit
4105959,DBTP0000029270,Ekart Logistics,2026-08-08,1.0,West Bengal,37.76,0.0,in_transit
4105961,DBTP0000029271,Ekart Logistics,2026-08-08,1.5,Maharashtra,37.76,0.0,pending
4105963,26022370057977,Shree Maruti,2026-08-08,0.06,Gujarat,23.6,0.0,pending
4105965,7D135998619,DTDC,2026-08-08,2.0,Maharashtra,66.08,0.0,in_transit
4105967,7D135998620,DTDC,2026-08-08,1.0,Madhya Pradesh,51.92,0.0,in_transit
4105969,DBTP0000029272,Ekart Logistics,2026-08-08,1.0,Uttar Pradesh,37.76,0.0,in_transit
4105971,DBTP0000029273,Ekart Logistics,2026-08-08,1.0,Delhi,37.76,0.0,delivered
4105973,DBTP0000029276,Ekart Logistics,2026-08-08,1.5,Karnataka,37.76,0.0,in_transit
4105975,7D135998600,DTDC,2026-08-08,1.0,Maharashtra,51.92,0.0,in_transit
4105977,77115517813,BlueDart,2026-08-08,0.5,Telangana,34.69,0.0,delivered
4105979,26022370057970,Shree Maruti,2026-08-08,0.02,Gujarat,23.6,0.0,pending
4105981,77115517846,BlueDart,2026-08-08,0.07,Uttar Pradesh,34.69,0.0,delivered
4105983,77115517850,BlueDart,2026-08-08,1.0,Maharashtra,43.37,0.0,in_transit
4105985,7D135998573,DTDC,2026-08-08,2.0,Delhi,66.08,0.0,in_transit
4105987,26022370057934,Shree Maruti,2026-08-08,0.25,Gujarat,23.6,0.0,in_transit
4105989,7D135998574,DTDC,2026-08-08,1.0,Tamil Nadu,51.92,0.0,in_transit
4105991,DBTP0000029235,Ekart Logistics,2026-08-08,1.5,Maharashtra,37.76,0.0,in_transit
4105993,77115514696,BlueDart,2026-08-08,0.25,Uttar Pradesh,34.69,0.0,delivered
4105995,34791187372374,ShipRocket,2026-08-08,0.05,Maharashtra,29.5,0.0,in_transit
4105997,500623289918,Trackon,2026-08-08,0.5,Uttar Pradesh,31.86,0.0,pending
4105999,26022370057935,Shree Maruti,2026-08-08,0.5,Gujarat,23.6,0.0,discrepancy
4106001,500623290125,Trackon,2026-08-08,0.5,Telangana,31.86,0.0,pending
4106003,77115514711,BlueDart,2026-08-08,0.02,Madhya Pradesh,34.69,0.0,in_transit
4106005,26022370057936,Shree Maruti,2026-08-08,0.5,Gujarat,23.6,0.0,delivered
4106007,77115514744,BlueDart,2026-08-08,0.5,Telangana,34.69,0.0,pending
4106009,77115514755,BlueDart,2026-08-08,2.0,Maharashtra,64.43,0.0,delivered
4106011,7D135998576,DTDC,2026-08-08,2.0,Tamil Nadu,66.08,0.0,in_transit
4106013,77115514770,BlueDart,2026-08-08,0.13,Maharashtra,34.69,0.0,pending
4106015,500704179533,Trackon,2026-08-08,3.0,Gujarat,44.84,0.0,delivered
4105595,77115513440,BlueDart,2026-08-08,1.0,Uttar Pradesh,43.37,0.0,in_transit
4106909,7D132218158,DTDC,2026-08-08,0.25,Maharashtra,29.5,0.0,in_transit
4105598,DBLP0000034957,Ekart Logistics,2026-08-08,4.0,Karnataka,79.06,0.0,in_transit
4105600,7D135998578,DTDC,2026-08-08,1.0,Karnataka,51.92,0.0,in_transit
4105602,SSRP6777901260,ShipRocket,2026-08-08,0.07,Bihar,29.5,0.0,in_transit
4105604,DBTP0000029238,Ekart Logistics,2026-08-08,1.0,Delhi,37.76,0.0,in_transit
4105606,77115513510,BlueDart,2026-08-08,0.25,Maharashtra,34.69,0.0,in_transit
4106910,7D132218159,DTDC,2026-08-08,0.09,Maharashtra,29.5,0.0,pending
4105609,500704179092,Trackon,2026-08-08,3.0,Maharashtra,54.28,0.0,in_transit
4105611,77115513532,BlueDart,2026-08-08,1.5,Karnataka,47.08,0.0,in_transit
4105613,77115513565,BlueDart,2026-08-08,0.25,Uttar Pradesh,34.69,0.0,pending
4105615,77115513580,BlueDart,2026-08-08,0.5,Bihar,34.69,0.0,in_transit
4105617,77115515024,BlueDart,2026-08-08,0.5,Tamil Nadu,34.69,0.0,in_transit
4105619,DBTP0000029246,Ekart Logistics,2026-08-08,1.0,West Bengal,37.76,0.0,in_transit
4105621,DBLP0000034965,Ekart Logistics,2026-08-08,5.0,Maharashtra,96.76,0.0,pending
4105623,DBTP0000029247,Ekart Logistics,2026-08-08,1.0,Odisha,37.76,0.0,in_transit
4105625,26022370057953,Shree Maruti,2026-08-08,0.25,Gujarat,23.6,0.0,pending
4105627,77115515050,BlueDart,2026-08-08,0.25,Telangana,34.69,0.0,pending
4105629,DBTP0000029248,Ekart Logistics,2026-08-08,1.5,Rajasthan,37.76,0.0,in_transit
4105631,26022370057954,Shree Maruti,2026-08-08,1.0,Gujarat,23.6,0.0,in_transit
4105633,500704179146,Trackon,2026-08-08,3.0,Tamil Nadu,54.28,0.0,in_transit
4105635,77115515072,BlueDart,2026-08-08,0.5,Telangana,34.69,0.0,pending
4105637,DBTP0000029249,Ekart Logistics,2026-08-08,1.0,Kerala,37.76,0.0,in_transit
4105639,7D135998589,DTDC,2026-08-08,2.0,Uttar Pradesh,66.08,0.0,in_transit
4105641,77115515120,BlueDart,2026-08-08,0.5,Uttar Pradesh,34.69,0.0,in_transit
4105643,77115515142,BlueDart,2026-08-08,0.09,Madhya Pradesh,34.69,0.0,pending
4105645,77115515153,BlueDart,2026-08-08,0.15,Delhi,34.69,0.0,in_transit
4105647,DBTP0000029250,Ekart Logistics,2026-08-08,1.0,Puducherry,37.76,0.0,in_transit
4105649,77115515201,BlueDart,2026-08-08,0.06,West Bengal,34.69,0.0,in_transit
4105651,DBTP0000029251,Ekart Logistics,2026-08-08,1.5,Rajasthan,37.76,0.0,in_transit
4105653,77115515223,BlueDart,2026-08-08,0.24,Andhra Pradesh,34.69,0.0,in_transit
4105655,77115515234,BlueDart,2026-08-08,0.5,Uttar Pradesh,34.69,0.0,in_transit
4105659,7D135998593,DTDC,2026-08-08,3.0,West Bengal,79.06,0.0,in_transit
4105657,DBTP0000029252,Ekart Logistics,2026-08-08,1.5,Kerala,37.76,0.0,in_transit
4106083,500623290035,Trackon,2026-08-08,0.5,Tamil Nadu,31.86,0.0,in_transit
4106086,77115538625,BlueDart,2026-08-08,0.14,Gujarat,34.69,0.0,delivered
4106089,77115538673,BlueDart,2026-08-08,0.5,Telangana,34.69,0.0,in_transit
4106092,77115539686,BlueDart,2026-08-08,0.25,Kerala,34.69,0.0,in_transit
4106095,77115539701,BlueDart,2026-08-08,2.0,Karnataka,64.43,0.0,in_transit
4106098,77115539734,BlueDart,2026-08-08,1.5,Karnataka,47.08,0.0,delivered
4106101,77115539760,BlueDart,2026-08-08,0.03,Maharashtra,34.69,0.0,in_transit
4106104,77115539771,BlueDart,2026-08-08,0.08,Uttar Pradesh,34.69,0.0,in_transit
4106107,26022370058009,Shree Maruti,2026-08-08,0.05,Gujarat,23.6,0.0,delivered
4106110,DBLP0000035015,Ekart Logistics,2026-08-08,5.0,Tamil Nadu,96.76,0.0,in_transit
4106113,77115539815,BlueDart,2026-08-08,0.5,Maharashtra,34.69,0.0,in_transit
4106116,500704179326,Trackon,2026-08-08,3.0,Madhya Pradesh,54.28,0.0,in_transit
4106119,500623290044,Trackon,2026-08-08,0.5,Rajasthan,31.86,0.0,delivered
4106122,77115539896,BlueDart,2026-08-08,0.25,Andhra Pradesh,34.69,0.0,in_transit
4106125,34791187375594,ShipRocket,2026-08-08,0.25,Jharkhand,29.5,0.0,in_transit
4106128,77115539933,BlueDart,2026-08-08,0.25,Maharashtra,34.69,0.0,in_transit
4106131,500623290134,Trackon,2026-08-08,0.5,Uttar Pradesh,31.86,0.0,in_transit
4106134,500704179542,Trackon,2026-08-08,3.0,Uttar Pradesh,54.28,0.0,in_transit
4106137,26022370058012,Shree Maruti,2026-08-08,0.1,Gujarat,23.6,0.0,in_transit
4106140,77115540913,BlueDart,2026-08-08,0.25,Telangana,34.69,0.0,delivered
4106143,500704179416,Trackon,2026-08-08,3.0,Telangana,54.28,0.0,in_transit
4106146,500704179632,Trackon,2026-08-08,3.0,Kerala,54.28,0.0,in_transit
4106149,DBLP0000035025,Ekart Logistics,2026-08-08,13.0,Bihar,238.36,0.0,pending
4106152,500704179425,Trackon,2026-08-08,3.0,Karnataka,54.28,0.0,in_transit
4106155,34791187375631,ShipRocket,2026-08-08,0.25,Haryana,29.5,0.0,in_transit
